select t.TABLE_NAME || '|' ||
X2009520_VCR|NUM_CUOTA|NUMBER|22|2|0
X2009520_VCR|TIP_SITUACION|VARCHAR2|2||0
X2009520_VCR|NUM_TIP_GESTOR|VARCHAR2|2||0
X2009520_VCR|NUM_PROP_CONV|VARCHAR2|20||0
X2009520_VCR|NUM_PROPOSTA|VARCHAR2|20||0
X2009520_VCR|COD_CORRETOR|NUMBER|22|5|0
X2009520_VCR|NOM_CPFCNPJ_SEG|VARCHAR2|30||0
X2009520_VCR|NUM_CPFCNPJ_SEG|VARCHAR2|18||0
X2009520_VCR|NOM_TOMADOR|VARCHAR2|30||0
X2009520_VCR|NUM_CPFCNPJ_TOM|VARCHAR2|18||0
X2009520_VCR|DT_FIN_VIG|VARCHAR2|8||0
X2009520_VCR|DT_INI_VIG|VARCHAR2|8||0
X2009520_VCR|NUM_END|NUMBER|22|15|0
X2009520_VCR|NUM_APOL|NUMBER|22|15|0
X2009520_VCR|COD_PRODUTO|NUMBER|22|4|0
X2009520_VCR|COD_RAMO|NUMBER|22|3|0
X2009520_VCR|COD_CIA|NUMBER|22|2|0
X2009520_VCR|NUM_SEQ|NUMBER|22|10|0
X2009520_VCR|TIP_REG|NUMBER|22|2|0
X2009518_VCR|NOM_ITEM|VARCHAR2|30||0
X2009518_VCR|NUM_PROPUESTA_CONV_VCR|VARCHAR2|20||0
X2009518_VCR|NUM_PROPOSTA|VARCHAR2|20||0
X2009518_VCR|NOM_ASEGURADO|VARCHAR2|30||0
X2009518_VCR|NUM_CPFCNPJ_VCR|NUMBER|22|18|0
X2009518_VCR|NOM_BENEF_VCR|VARCHAR2|30||0
X2009518_VCR|COD_BENEF|NUMBER|22|18|0
X2009518_VCR|DT_INI_VIG|VARCHAR2|8||0
X2009518_VCR|NUM_RIESGO|NUMBER|22|6|0
X2009518_VCR|NUM_END|NUMBER|22|5|0
X2009518_VCR|NUM_POL1|NUMBER|22|13|0
X2009518_VCR|COD_CORRETOR|NUMBER|22|5|0
X2009518_VCR|NUM_PRODUTO_VCR|NUMBER|22|4|0
X2009518_VCR|NUM_SEQ|NUMBER|22|10|0
X2009518_VCR|TIP_REG|NUMBER|22|2|0
X2009518_VCR|COD_ERROR|NUMBER|22|3|0
X2009518_VCR|OBSERVACION|VARCHAR2|400||0
X2009518_VCR|FEC_GERACAO|VARCHAR2|8||0
X2009518_VCR|NUM_PLACA_AUT_VCR|VARCHAR2|7||0
X2009518_VCR|NUM_CHASSI_AUT_VCR|VARCHAR2|30||0
BCK1_X5029009_VCR|VAL_COMISTIP7_VCR|NUMBER|22|17|2256057
BCK1_X5029009_VCR|VAL_COMISTIP6_VCR|NUMBER|22|17|2256057
BCK1_X5029009_VCR|VAL_COMISTIP5_VCR|NUMBER|22|17|2256057
BCK1_X5029009_VCR|VAL_COMISTIP4_VCR|NUMBER|22|17|2256057
BCK1_X5029009_VCR|VAL_COMISTIP3_VCR|NUMBER|22|17|2256057
BCK1_X5029009_VCR|VAL_COMISTIP2_VCR|NUMBER|22|17|2256057
BCK1_X5029009_VCR|VAL_COMISTIP1_VCR|NUMBER|22|17|2256057
BCK1_X5029009_VCR|IMP_TOTAL_COMIS|NUMBER|22|17|2256057
BCK1_X5029009_VCR|IMP_IMPTOS_INTERES|NUMBER|22|17|2256057
BCK1_X5029009_VCR|IMP_INTERES|NUMBER|22|17|2256057
BCK1_X5029009_VCR|IMP_IMPTOS|NUMBER|22|17|2256057
BCK1_X5029009_VCR|IMP_DERECHO_EMI|NUMBER|22|17|2256057
BCK1_X5029009_VCR|IMP_PREFIX_VCR|NUMBER|22|17|2256057
BCK1_X5029009_VCR|IMP_BONI|NUMBER|22|17|2256057
BCK1_X5029009_VCR|IMP_RECARGO|NUMBER|22|17|2256057
BCK1_X5029009_VCR|IMP_NETA|NUMBER|22|17|2256057
BCK1_X5029009_VCR|IMP_RECIBO|NUMBER|22|17|2256057
BCK1_X5029009_VCR|COD_DOCUM_PAGO|VARCHAR2|20||2256057
BCK1_X5029009_VCR|TIP_DOCUM_PAGO|VARCHAR2|2||2256057
BCK1_X5029009_VCR|FEC_REMESA|DATE|7||2256057
BCK1_X5029009_VCR|TIP_REMESA|VARCHAR2|2||2256057
BCK1_X5029009_VCR|TIP_SITUACION|VARCHAR2|2||2256057
BCK1_X5029009_VCR|FEC_VCTO_RECIBO|DATE|7||2256057
BCK1_X5029009_VCR|FEC_EFEC_RECIBO|DATE|7||2256057
BCK1_X5029009_VCR|TIP_RECIBO|VARCHAR2|1||2256057
BCK1_X5029009_VCR|NUM_RECIBO|NUMBER|22|11|2256057
BCK1_X5029009_VCR|NUM_MVTO|NUMBER|22|2|2256057
BCK1_X5029009_VCR|NUM_CUOTA|NUMBER|22|2|2256057
BCK1_X5029009_VCR|NUM_CUOTAS|NUMBER|22|2|2256057
BCK1_X5029009_VCR|COD_GESTOR|VARCHAR2|13||2256057
BCK1_X5029009_VCR|TIP_GESTOR|VARCHAR2|2||2256057
BCK1_X5029009_VCR|VAL_CAMBIO_COBRO|NUMBER|22|14|2256057
BCK1_X5029009_VCR|FEC_COBRO|DATE|7||2256057
BCK1_X5029009_VCR|TIP_COBRO|VARCHAR2|2||2256057
BCK1_X5029009_VCR|COD_COBRO_VCR|VARCHAR2|2||2256057
BCK1_X5029009_VCR|MCA_TIP_COBRO_VCR|VARCHAR2|1||2256057
BCK1_X5029009_VCR|COD_MON_COBRO_VCR|NUMBER|22|2|2256057
BCK1_X5029009_VCR|COD_IDENTIFICADOR|VARCHAR2|15||2256057
BCK1_X5029009_VCR|NUM_SPTO_COA|VARCHAR2|10||2256057
BCK1_X5029009_VCR|NUM_POL_COA|VARCHAR2|20||2256057
BCK1_X5029009_VCR|PCT_PARTICIPACION|NUMBER|22|11|2256057
BCK1_X5029009_VCR|COD_CIA_ASEGURADORA|NUMBER|22|6|2256057
BCK1_X5029009_VCR|TIP_COASEGURO|NUMBER|22|1|2256057
BCK1_X5029009_VCR|NOM_ASEG_VCR|VARCHAR2|30||2256057
BCK1_X5029009_VCR|COD_DOCUM_ASEG|VARCHAR2|20||2256057
BCK1_X5029009_VCR|TIP_DOCUM_ASEG|VARCHAR2|3||2256057
BCK1_X5029009_VCR|TIP_DOCUM_ASEG_TRN_VCR|NUMBER|22|1|2256057
BCK1_X5029009_VCR|NOM_CORR_VCR|VARCHAR2|30||2256057
BCK1_X5029009_VCR|COD_DOCUM_AGT|VARCHAR2|20||2256057
BCK1_X5029009_VCR|TIP_DOCUM_AGT|VARCHAR2|3||2256057
BCK1_X5029009_VCR|TIP_DOCUM_AGT_TRN_VCR|NUMBER|22|1|2256057
BCK1_X5029009_VCR|COD_CORR_VCR|NUMBER|22|5|2256057
BCK1_X5029009_VCR|COD_AGT|NUMBER|22|6|2256057
BCK1_X5029009_VCR|FEC_VCTO_SPTO|DATE|7||2256057
BCK1_X5029009_VCR|FEC_EFEC_SPTO|DATE|7||2256057
BCK1_X5029009_VCR|VAL_CAMBIO_EMI_VCR|NUMBER|22|14|2256057
BCK1_X5029009_VCR|FEC_EMISION_SPTO|DATE|7||2256057
BCK1_X5029009_VCR|COD_MON|NUMBER|22|2|2256057
BCK1_X5029009_VCR|NUM_SPTO_CLIENTE|NUMBER|22|5|2256057
BCK1_X5029009_VCR|NUM_POLIZA_CLIENTE|VARCHAR2|13||2256057
BCK1_X5029009_VCR|NUM_POLIZA_TRN|VARCHAR2|13||2256057
BCK1_X5029009_VCR|NUM_SPTO_APLI|NUMBER|22|5|2256057
BCK1_X5029009_VCR|NUM_APLI|NUMBER|22|5|2256057
BCK1_X5029009_VCR|NUM_SPTO|NUMBER|22|5|2256057
BCK1_X5029009_VCR|NUM_POLIZA|VARCHAR2|13||2256057
BCK1_X5029009_VCR|COD_RAMO_CTABLE_VCR|NUMBER|22|3|2256057
BCK1_X5029009_VCR|COD_RAMO|NUMBER|22|3|2256057
BCK1_X5029009_VCR|COD_SECTOR|NUMBER|22|3|2256057
BCK1_X5029009_VCR|ABR_ESTADO|VARCHAR2|5||2256057
BCK1_X5029009_VCR|COD_ESTADO|NUMBER|22|2|2256057
BCK1_X5029009_VCR|COD_REG_SUSEP_VCR|NUMBER|22|3|2256057
BCK1_X5029009_VCR|COD_AGENCIA_VCR|NUMBER|22|4|2256057
BCK1_X5029009_VCR|COD_OFI_COMER_VCR|NUMBER|22|3|2256057
BCK1_X5029009_VCR|COD_DIV_DREG_VCR|NUMBER|22|2|2256057
BCK1_X5029009_VCR|COD_NIVEL3|NUMBER|22|4|2256057
BCK1_X5029009_VCR|COD_NIVEL2|NUMBER|22|3|2256057
BCK1_X5029009_VCR|COD_NIVEL1|NUMBER|22|2|2256057
BCK1_X5029009_VCR|FEC_EQUIPO_VCR|DATE|7||2256057
BCK1_X5029009_VCR|VAL_CAMBIO_PROCESO|NUMBER|22|14|2256057
BCK1_X5029009_VCR|FEC_PROCESO|DATE|7||2256057
BCK1_X5029009_VCR|COD_CIA|NUMBER|22|2|2256057
BCK1_X5029009_VCR|COD_MODALIDAD|NUMBER|22|5|2256057
BCK1_X5029009_VCR|COD_GRUPO_VCR|NUMBER|22|2|2256057
BCK1_X5029009_VCR|NUM_CONTRATO|NUMBER|22|5|2256057
BCK1_X5029009_VCR|COD_CANAL_VCR|NUMBER|22|4|2256057
BCK1_X5029009_VCR|VAL_COMISTIP8_VCR|NUMBER|22|17|2256057
TEMP_SS5776_B2009050|VAL_FRANQUICIA_MAX|VARCHAR2|30||0
TEMP_SS5776_B2009050|VAL_FRANQUICIA_MIN|VARCHAR2|30||0
TEMP_SS5776_B2009050|COD_FRANQUICIA|VARCHAR2|30||0
TEMP_SS5776_B2009050|TXT_FRANQUIA_VCR|VARCHAR2|30||0
TEMP_SS5776_B2009050|COD_CAMPO|VARCHAR2|30||0
TEMP_SS5776_B2009050|COD_COB|NUMBER|22|4|0
TEMP_SS5776_B2009050|COD_RAMO|NUMBER|22|3|0
TEMP_SS5776_B2009050|COD_SECTOR|NUMBER|22|3|0
TEMP_SS5776_B2009050|COD_CIA|NUMBER|22|2|0
TEMP_SS5776_B2009073|COD_CIA|NUMBER|22|2|0
TEMP_SS5776_B2009073|TIPO_DADO|VARCHAR2|15||0
TEMP_SS5776_B2009073|TIP_NIVEL|NUMBER|22|1|0
TEMP_SS5776_B2009073|NUM_ORDEM_IMP|NUMBER|22|6|0
TEMP_SS5776_B2009073|DESC_IMPRESSAO|VARCHAR2|300||0
TEMP_SS5776_B2009073|COD_CAMPO|VARCHAR2|30||0
TEMP_SS5776_B2009073|COD_GRUPO|NUMBER|22|5|0
TEMP_SS5776_B2009073|COD_RAMO|NUMBER|22|3|0
TEMP_SS5776_UPD_B2009072|NUM_ORDEM_IMP|NUMBER|22|2|0
TEMP_SS5776_UPD_B2009072|COD_GRUPO|NUMBER|22|5|0
TEMP_SS5776_UPD_B2009072|COD_RAMO|NUMBER|22|3|0
TEMP_SS5776_UPD_B2009072|COD_SECTOR|NUMBER|22|3|0
TEMP_SS5776_UPD_B2009072|COD_CIA|NUMBER|22|2|0
TEMP_SS5776_B2009072|TIP_NIVEL|NUMBER|22|1|0
TEMP_SS5776_B2009072|NUM_ORDEM_IMP|NUMBER|22|2|0
TEMP_SS5776_B2009072|DES_GRUPO|VARCHAR2|100||0
TEMP_SS5776_B2009072|TXT_TIPO_GRUPO|VARCHAR2|15||0
TEMP_SS5776_B2009072|TXT_TIPO_TRATAMENTO|VARCHAR2|15||0
TEMP_SS5776_B2009072|COD_GRUPO|NUMBER|22|5|0
TEMP_SS5776_B2009072|COD_RAMO|NUMBER|22|3|0
TEMP_SS5776_B2009072|COD_SECTOR|NUMBER|22|3|0
TEMP_SS5776_B2009072|COD_CIA|NUMBER|22|2|0
TEMP_SS5776_B2009070|TXT_LOCAL_REL_ENDOSSO|VARCHAR2|150||0
TEMP_SS5776_B2009070|TXT_LOCAL_RELFRENTE|VARCHAR2|150||0
TEMP_SS5776_B2009070|COD_CIA|NUMBER|22|2|0
TEMP_SS5776_B2009070|COD_RAMO|NUMBER|22|3|0
B2009050_VCR|VAL_FRANQUICIA_MAX|VARCHAR2|30||267
B2009050_VCR|VAL_FRANQUICIA_MIN|VARCHAR2|30||267
B2009050_VCR|COD_FRANQUICIA|VARCHAR2|30||267
B2009050_VCR|TXT_FRANQUIA_VCR|VARCHAR2|30||267
B2009050_VCR|COD_CAMPO|VARCHAR2|30||267
B2009050_VCR|COD_COB|NUMBER|22|4|267
B2009050_VCR|COD_RAMO|NUMBER|22|3|267
B2009050_VCR|COD_SECTOR|NUMBER|22|3|267
B2009050_VCR|COD_CIA|NUMBER|22|2|267
B2009050_VCR|NOM_TAB_ORIGEM|VARCHAR2|8||267
A2009521_VCR|NUM_INSPECAO|VARCHAR2|13||111107
A2009521_VCR|MCA_VISTORIA|VARCHAR2|1||111107
A2009521_VCR|FEC_ACTU|DATE|7||111107
A2009521_VCR|FEC_VISTORIA|DATE|7||111107
A2009521_VCR|NUM_VISTORIA|VARCHAR2|13||111107
A2009521_VCR|NUM_SPTO|NUMBER|22|5|111107
A2009521_VCR|NUM_POLIZA|VARCHAR2|13||111107
A2009521_VCR|COD_RAMO|NUMBER|22|3|111107
A2009521_VCR|COD_SECTOR|NUMBER|22|4|111107
A2009521_VCR|COD_CIA|NUMBER|22|2|111107
TEMP_5644_INS_B2009073|COD_CIA|NUMBER|22|2|0
TEMP_5644_INS_B2009073|TIPO_DADO|VARCHAR2|15||0
TEMP_5644_INS_B2009073|TIP_NIVEL|NUMBER|22|1|0
TEMP_5644_INS_B2009073|NUM_ORDEM_IMP|NUMBER|22|6|0
TEMP_5644_INS_B2009073|DESC_IMPRESSAO|VARCHAR2|300||0
TEMP_5644_INS_B2009073|COD_CAMPO|VARCHAR2|30||0
TEMP_5644_INS_B2009073|COD_GRUPO|NUMBER|22|5|0
TEMP_5644_INS_B2009073|COD_RAMO|NUMBER|22|3|0
TEMP_5644_INS_G2009062|NOM_PRG_IMP_FRANQUIA|VARCHAR2|50||0
TEMP_5644_INS_G2009062|COD_CAMPO_PESQ|VARCHAR2|30||0
TEMP_5644_INS_G2009062|NOM_TABELA|VARCHAR2|15||0
TEMP_5644_INS_G2009062|COD_CAMPO|VARCHAR2|30||0
TEMP_5644_INS_G2009062|COD_COB|NUMBER|22|4|0
TEMP_5644_INS_G2009062|COD_RAMO|NUMBER|22|3|0
TEMP_5644_INS_G2009062|COD_SECTOR|NUMBER|22|2|0
TEMP_5644_INS_G2009062|COD_CIA|NUMBER|22|2|0
TEMP_5644_DEL_G2009062|COD_RAMO|NUMBER|22|3|0
TEMP_5644_DEL_G2009062|COD_SECTOR|NUMBER|22|2|0
TEMP_5644_DEL_G2009062|COD_CIA|NUMBER|22|2|0
A1009110_VCR|COD_USR|VARCHAR2|8||169
A1009110_VCR|FEC_ACTU|DATE|7||169
A1009110_VCR|FEC_INCLUSAO|DATE|7||169
A1009110_VCR|COD_RAMO|NUMBER|22|4|169
A1009110_VCR|COD_SECTOR|NUMBER|22|4|169
A1009110_VCR|COD_CIA|NUMBER|22|2|169
TEMP_SS5781_B2009070|TXT_LIVRE|VARCHAR2|255||0
TEMP_SS5781_B2009070|COD_CIA|NUMBER|22|2|0
TEMP_SS5781_B2009070|COD_RAMO|NUMBER|22|3|0
H2809001_VCR|OBS|VARCHAR2|2000||3
H2809001_VCR|COD_IDENTIFICADOR|VARCHAR2|15||3
H2809001_VCR|COD_CIA_ASEGURADORA|NUMBER|22|5|3
H2809001_VCR|NUM_SPTO|NUMBER|22|5|3
H2809001_VCR|NUM_POLIZA|VARCHAR2|13||3
H2809001_VCR|NUM_REGISTRO_VCR|NUMBER|22|10|3
H2809001_VCR|FEC_PROCESO|DATE|7||3
H2809001_VCR|COD_CIA|NUMBER|22|2|3
TEMP_5678_B2009070|TXT_LOCAL_REL_FATURA|VARCHAR2|150||0
TEMP_5678_B2009070|TXT_LIVRE_MON|VARCHAR2|2000||0
TEMP_5678_B2009070|TXT_EMAIL|VARCHAR2|60||0
TEMP_5678_B2009070|MCA_IMPRIME_VCR|VARCHAR2|1||0
TEMP_5678_B2009070|TXT_LOCAL_REL_ENDOSSO|VARCHAR2|150||0
TEMP_5678_B2009070|TXT_PATH_IMAGEM|VARCHAR2|150||0
TEMP_5678_B2009070|NOM_RAMO|VARCHAR2|100||0
TEMP_5678_B2009070|COD_CIA|NUMBER|22|2|0
TEMP_5678_B2009070|COD_USER|VARCHAR2|8||0
TEMP_5678_B2009070|TXT_LOCAL_CLAUSGERA|VARCHAR2|50||0
TEMP_5678_B2009070|TXT_LOCAL_CLAUSADIC|VARCHAR2|50||0
TEMP_5678_B2009070|TXT_LOCAL_RELRECIBO|VARCHAR2|50||0
TEMP_5678_B2009070|TXT_LOCAL_RELRISCO|VARCHAR2|50||0
TEMP_5678_B2009070|TXT_LOCAL_RELINFGER|VARCHAR2|50||0
TEMP_5678_B2009070|TXT_LOCAL_RELCOBERT|VARCHAR2|50||0
TEMP_5678_B2009070|TXT_LOCAL_RELFRENTE|VARCHAR2|150||0
TEMP_5678_B2009070|TXT_LIVRE|VARCHAR2|2000||0
TEMP_5678_B2009070|TXT_INFO_PAG2|VARCHAR2|255||0
TEMP_5678_B2009070|TXT_NUMPROC_SUSEP|VARCHAR2|30||0
TEMP_5678_B2009070|TXT_INFO_PAG1|VARCHAR2|255||0
TEMP_5678_B2009070|FECHA_INC_PROD|DATE|7||0
TEMP_5678_B2009070|NUM_IND_IMPAUTO|NUMBER|22|1|0
TEMP_5678_B2009070|COD_RAMO|NUMBER|22|3|0
TEM_TRATA_B5_DP|QTD_ROWS_B05|NUMBER|22|4|0
TEM_TRATA_B5_DP|COD_DOCUM|VARCHAR2|20||0
TEM_TRATA_B5_DP|NOM_TERCERO|VARCHAR2|80||0
TEM_TRATA_B5_DP|APE1_TERCERO|VARCHAR2|100||0
TEM_TRATA_B5_DP|NUM_CERTIFICADO|VARCHAR2|17||0
TEM_TRATA_B5_DP|COD_RAMO|NUMBER|22|3|0
TEM_TRATA_B5_DP|COD_CIA|NUMBER|22|2|0
CMD_BLOQUETE_DUPLICADO|MCA_INTEGRADO|VARCHAR2|1||0
CMD_BLOQUETE_DUPLICADO|NUM_CUOTA|NUMBER|22|2|0
CMD_BLOQUETE_DUPLICADO|COD_COBRO_VCR|VARCHAR2|2||0
CMD_BLOQUETE_DUPLICADO|NUM_RECIBO|NUMBER|22|11|0
CMD_BLOQUETE_DUPLICADO|COD_AUX|VARCHAR2|30||0
CMD_BLOQUETE_DUPLICADO|NUM_BLOQUETE_VCR|NUMBER|22|17|0
CMD_BLOQUETE_DUPLICADO|NUM_SPTO|NUMBER|22|5|0
CMD_BLOQUETE_DUPLICADO|NUM_POLIZA|VARCHAR2|13||0
CMD_BLOQUETE_DUPLICADO|COD_CIA|NUMBER|22|2|0
A7009229_VCR|COD_CAUSA_RNS_VCR|NUMBER|22|4|492
A7009229_VCR|COD_CAUSA_TRW_VCR|NUMBER|22|4|492
A7009229_VCR|COD_CIA|NUMBER|22|4|492
A7009232_VCR|COD_COB_RNS_VCR|NUMBER|22|4|495
A7009232_VCR|COD_COB_TRW_VCR|NUMBER|22|4|495
A7009232_VCR|COD_CIA|NUMBER|22|4|495
A7009228_VCR|FEC_ENVIO_VCR|DATE|7||6426
A7009228_VCR|FEC_MVTO_VCR|DATE|7||6426
A7009228_VCR|COD_OPERACAO_VCR|NUMBER|22|2|6426
A7009228_VCR|COD_REMESSA_VCR|NUMBER|22|6|6426
A7009228_VCR|COD_CIA|NUMBER|22|2|6426
A7009246_VCR|COD_RETORNO_VCR|NUMBER|22|6|893085
A7009246_VCR|COD_REMESSA_VCR|NUMBER|22|6|893085
A7009246_VCR|NUM_EXP|NUMBER|22|5|893085
A7009246_VCR|NUM_SINI|NUMBER|22|15|893085
A7009246_VCR|COD_CIA|NUMBER|22|2|893085
A5029082_VCR|MCA_PROCESSADO_VCR|VARCHAR2|1||60622
A5029082_VCR|IMP_BAIXA_ACUM_VCR|NUMBER|22|18|60622
A5029082_VCR|IMP_BCO_TOT_VCR|NUMBER|22|18|60622
A5029082_VCR|QTDE_DOCTO_TOT_VCR|NUMBER|22|9|60622
A5029082_VCR|IMP_TARIFA_VCR|NUMBER|22|18|60622
A5029082_VCR|IMP_NETA|NUMBER|22|18|60622
A5029082_VCR|IMP_IOF_VCR|NUMBER|22|18|60622
A5029082_VCR|IMP_IOF_COND_VCR|NUMBER|22|18|60622
A5029082_VCR|IMP_BAIXA_TOT_VCR|NUMBER|22|18|60622
A5029082_VCR|IMP_JUROS_VCR|NUMBER|22|18|60622
A5029082_VCR|IMP_COREG_VCR|NUMBER|22|18|60622
A5029082_VCR|QTDE_DOCTO_COND_VCR|NUMBER|22|9|60622
A5029082_VCR|IMP_DEP_COND_VCR|NUMBER|22|18|60622
A5029082_VCR|QTDE_DOCTO_VCR|NUMBER|22|9|60622
A5029082_VCR|IMP_BAIXA_VCR|NUMBER|22|18|60622
A5029082_VCR|FEC_PROCESO|DATE|7||60622
A5029082_VCR|COD_COBRO_VCR|VARCHAR2|2||60622
A5029082_VCR|COD_OFICINA|VARCHAR2|4||60622
A5029082_VCR|COD_ENTIDAD|VARCHAR2|4||60622
A5029082_VCR|COD_CIA|NUMBER|22|2|60622
A2109411_VCR|FEC_ACTU|DATE|7||2
A2109411_VCR|COD_USR|VARCHAR2|10||2
A2109411_VCR|NOM_CLASSE_RECUSA|VARCHAR2|100||2
A2109411_VCR|COD_CLASSE_RECUSA|NUMBER|22|4|2
A2109410_VCR|FEC_ACTU|DATE|7||12
A2109410_VCR|COD_USR|VARCHAR2|10||12
A2109410_VCR|COD_CLASSE_RECUSA|NUMBER|22|4|12
A2109410_VCR|COD_CAMPO|NUMBER|22|4|12
A2109410_VCR|COD_RECUSA|NUMBER|22|4|12
A2109410_VCR|COD_CIA|NUMBER|22|3|12
A2109409_VCR|FEC_ACTU|DATE|7||16983
A2109409_VCR|COD_USR|NUMBER|22||16983
A2109409_VCR|TXT_OBS_ERRO|VARCHAR2|2000||16983
A2109409_VCR|TXT_DESC_ERRO|VARCHAR2|300||16983
A2109409_VCR|NUM_SEQ_LOG|NUMBER|22||16983
A2109409_VCR|COD_CIA|NUMBER|22|2|16983
A2109408_VCR|FEC_ACTU_MCA_S|DATE|7||0
A2109408_VCR|FEC_ACTU_MCA_X|DATE|7||0
A2109408_VCR|FEC_ACTU_MCA_N|DATE|7||0
A2109408_VCR|MCA_STATUS_REGISTRO|VARCHAR2|1||0
A2109408_VCR|NOM_ARQ_IN|VARCHAR2|50||0
A2109408_VCR|COD_RUBRICA_ENVIO|NUMBER|22|5|0
A2109408_VCR|NUM_PROPOSTA|VARCHAR2|20||0
A2109408_VCR|NUM_SPTO_APLI|NUMBER|22|5|0
A2109408_VCR|NUM_APLI|NUMBER|22||0
A2109408_VCR|NUM_SPTO|NUMBER|22|5|0
A2109408_VCR|COD_RAMO|NUMBER|22|3|0
A2109408_VCR|NUM_POLIZA|VARCHAR2|13||0
A2109408_VCR|COD_CIA|NUMBER|22|2|0
RUPD$_A5029331_VCR|CHANGE_VECTOR$$|RAW|255||0
RUPD$_A5029331_VCR|SNAPID|NUMBER|22||0
RUPD$_A5029331_VCR|DMLTYPE$$|VARCHAR2|1||0
RUPD$_A5029331_VCR|COD_RAMO|NUMBER|22|3|0
RUPD$_A5029331_VCR|COD_SECTOR|NUMBER|22|4|0
RUPD$_A5029331_VCR|COD_CIA|NUMBER|22|2|0
MLOG$_A5029331_VCR|CHANGE_VECTOR$$|RAW|255||26
MLOG$_A5029331_VCR|OLD_NEW$$|VARCHAR2|1||26
MLOG$_A5029331_VCR|DMLTYPE$$|VARCHAR2|1||26
MLOG$_A5029331_VCR|SNAPTIME$$|DATE|7||26
MLOG$_A5029331_VCR|COD_RAMO|NUMBER|22|3|26
MLOG$_A5029331_VCR|COD_SECTOR|NUMBER|22|4|26
MLOG$_A5029331_VCR|COD_CIA|NUMBER|22|2|26
A7009281_VCR|IMP_CUSTO_IMPRESSAO|NUMBER|22|17|75
A7009281_VCR|COD_COB|NUMBER|22|4|75
A7009281_VCR|DTA_INCLUSAO|DATE|7||75
A7009281_VCR|FEC_TERM_VIGENCIA|DATE|7||75
A7009281_VCR|FEC_INI_VIGENCIA|DATE|7||75
A7009281_VCR|COD_USUARIO|VARCHAR2|8||75
A7009281_VCR|TEXTO_IMPRESSAO|VARCHAR2|76||75
A7009281_VCR|IMP_CUSTO_ASSIS|NUMBER|22|17|75
A7009281_VCR|NOM_ASSISTENCIA|VARCHAR2|40||75
A7009281_VCR|COD_ASSISTENCIA|VARCHAR2|4||75
A7009281_VCR|COD_SECTOR|NUMBER|22|4|75
A7009281_VCR|COD_RAMO|NUMBER|22|3|75
A7009281_VCR|COD_CIA|NUMBER|22|2|75
TEMP_5537_INS_B2009073|COD_CIA|NUMBER|22|2|0
TEMP_5537_INS_B2009073|TIPO_DADO|VARCHAR2|15||0
TEMP_5537_INS_B2009073|TIP_NIVEL|NUMBER|22|1|0
TEMP_5537_INS_B2009073|NUM_ORDEM_IMP|NUMBER|22|6|0
TEMP_5537_INS_B2009073|DESC_IMPRESSAO|VARCHAR2|300||0
TEMP_5537_INS_B2009073|COD_CAMPO|VARCHAR2|30||0
TEMP_5537_INS_B2009073|COD_GRUPO|NUMBER|22|5|0
TEMP_5537_INS_B2009073|COD_RAMO|NUMBER|22|3|0
A2109355_VCR|FEC_FIM|DATE|7||34722
A2109355_VCR|FEC_INICIO|DATE|7||34722
A2109355_VCR|COD_CORRETOR|NUMBER|22||34722
A2109355_VCR|COD_RAMO|NUMBER|22|3|34722
A2109355_VCR|COD_SECTOR|NUMBER|22|4|34722
A2109355_VCR|COD_CIA|NUMBER|22|2|34722
A2109355_VCR|COD_FIEL_DEPOSITARIO|NUMBER|22|10|34722
A1009120_VCR|COD_USR|VARCHAR2|8||138
A1009120_VCR|FEC_ACTU|DATE|7||138
A1009120_VCR|COD_RAMO|NUMBER|22|3|138
A1009120_VCR|COD_SECTOR|NUMBER|22|4|138
A1009120_VCR|COD_CIA|NUMBER|22|2|138
TEMP_5645_B2009073|COD_CIA|NUMBER|22|2|0
TEMP_5645_B2009073|TIPO_DADO|VARCHAR2|15||0
TEMP_5645_B2009073|TIP_NIVEL|NUMBER|22|1|0
TEMP_5645_B2009073|NUM_ORDEM_IMP|NUMBER|22|6|0
TEMP_5645_B2009073|DESC_IMPRESSAO|VARCHAR2|300||0
TEMP_5645_B2009073|COD_CAMPO|VARCHAR2|30||0
TEMP_5645_B2009073|COD_GRUPO|NUMBER|22|5|0
TEMP_5645_B2009073|COD_RAMO|NUMBER|22|3|0
TEMP_5645_B2009072|TIP_NIVEL|NUMBER|22|1|0
TEMP_5645_B2009072|NUM_ORDEM_IMP|NUMBER|22|2|0
TEMP_5645_B2009072|DES_GRUPO|VARCHAR2|100||0
TEMP_5645_B2009072|TXT_TIPO_GRUPO|VARCHAR2|15||0
TEMP_5645_B2009072|TXT_TIPO_TRATAMENTO|VARCHAR2|15||0
TEMP_5645_B2009072|COD_GRUPO|NUMBER|22|5|0
TEMP_5645_B2009072|COD_RAMO|NUMBER|22|3|0
TEMP_5645_B2009072|COD_SECTOR|NUMBER|22|3|0
TEMP_5645_B2009072|COD_CIA|NUMBER|22|2|0
TEMP_4833_B2009070|TXT_LOCAL_REL_FATURA|VARCHAR2|150||0
TEMP_4833_B2009070|TXT_LIVRE_MON|VARCHAR2|2000||0
TEMP_4833_B2009070|TXT_EMAIL|VARCHAR2|60||0
TEMP_4833_B2009070|MCA_IMPRIME_VCR|VARCHAR2|1||0
TEMP_4833_B2009070|TXT_LOCAL_REL_ENDOSSO|VARCHAR2|150||0
