select t.TABLE_NAME || '|' ||
TIPOFRANQUIACOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||3
TIPOFRANQUIACOTACAO|DHALTERACAO|DATE|7||3
TIPORESSEGUROCOTACAO|CICIA|NUMBER|22|2|2
TIPORESSEGUROCOTACAO|CITIPORESSEGURO|NUMBER|22|3|2
TIPORESSEGUROCOTACAO|DCRESSEGURO|VARCHAR2|30||2
TIPORESSEGUROCOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||2
TIPORESSEGUROCOTACAO|DHINCLUSAO|DATE|7||2
TIPORESSEGUROCOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||2
TIPORESSEGUROCOTACAO|DHALTERACAO|DATE|7||2
TIPORISCOCOTACAO|CICIA|NUMBER|22|2|4
TIPORISCOCOTACAO|CITIPORISCO|NUMBER|22|3|4
TIPORISCOCOTACAO|DCRISCO|VARCHAR2|30||4
TIPORISCOCOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||4
TIPORISCOCOTACAO|DHINCLUSAO|DATE|7||4
TIPORISCOCOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||4
TIPORISCOCOTACAO|DHALTERACAO|DATE|7||4
TMP_ADMCOBERTURA|CICIA|NUMBER|22|2|
TMP_ADMCOBERTURA|CICOBERTURA|NUMBER|22|3|
TMP_ADMCOBERTURA|CDMCAONLINE|VARCHAR2|1||
TMP_ADMCOBERTURA|NRREAMAXLMG|NUMBER|22||
TMP_ADMCOBERTURA|PCPERCMAXDM|NUMBER|22|5|
TMP_ADMCOBERTURA|PCPERCMAXLMG|NUMBER|22|5|
TMP_ADMCOBERTURA|PCPERCMINLMG|NUMBER|22|5|
TMP_ADMCOBERTURA|PCPERCMINDM|NUMBER|22|5|
TMP_ADMCOBERTURA|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_ADMCOBERTURA|DHINCLUSAO|DATE|7||
TMP_ADMCOBERTURA|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_ADMCOBERTURA|DHALTERACAO|DATE|7||
TMP_ATIVIDADECOTACAO|CICIA|NUMBER|22|2|
TMP_ATIVIDADECOTACAO|CIMODALIDADE|NUMBER|22|3|
TMP_ATIVIDADECOTACAO|CIATIVIDADE|NUMBER|22|6|
TMP_ATIVIDADECOTACAO|DCATIVIDADE|VARCHAR2|250||
TMP_ATIVIDADECOTACAO|CDCLASSERISCOOPER|VARCHAR2|20||
TMP_ATIVIDADECOTACAO|CDCLASSERISCOPROD|VARCHAR2|20||
TMP_ATIVIDADECOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_ATIVIDADECOTACAO|DHINCLUSAO|DATE|7||
TMP_ATIVIDADECOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_ATIVIDADECOTACAO|DHALTERACAO|DATE|7||
TMP_BASECOTACAO|CICIA|NUMBER|22|2|
TMP_BASECOTACAO|CIBASE|NUMBER|22|3|
TMP_BASECOTACAO|DCBASE|VARCHAR2|30||
TMP_BASECOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_BASECOTACAO|DHINCLUSAO|DATE|7||
TMP_BASECOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_BASECOTACAO|DHALTERACAO|DATE|7||
TMP_CADASTROQUESTIONARIO|CICIA|NUMBER|22|2|
TMP_CADASTROQUESTIONARIO|CIQUESTIONARIO|NUMBER|22|3|
TMP_CADASTROQUESTIONARIO|NRSEQUENCIA|NUMBER|22|3|
TMP_CADASTROQUESTIONARIO|CITIPOCOMPLEMENTO|NUMBER|22|3|
TMP_CADASTROQUESTIONARIO|DCQUESTIONARIO|VARCHAR2|600||
TMP_CADASTROQUESTIONARIO|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_CADASTROQUESTIONARIO|DHINCLUSAO|DATE|7||
TMP_CADASTROQUESTIONARIO|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_CADASTROQUESTIONARIO|DHALTERACAO|DATE|7||
TMP_CADASTROQUESTIONARIO|CITIPORESPOSTA|NUMBER|22|3|
TMP_CADASTROQUESTIONARIO|DCOPCOESRESPOSTA|VARCHAR2|300||
TMP_CADASTROQUESTIONARIO|DCOPCOESCOMPLEMENTO|VARCHAR2|300||
TMP_COBERTURA|CICIA|NUMBER|22|2|
TMP_COBERTURA|CICOBERTURA|NUMBER|22|3|
TMP_COBERTURA|CIMODALIDADE|NUMBER|22|3|
TMP_COBERTURA|CIPRODUTO|NUMBER|22|3|
TMP_COBERTURA|DCCOBERTURA|VARCHAR2|60||
TMP_COBERTURA|CDMCAFRANQUIA|VARCHAR2|1||
TMP_COBERTURA|CIVERSAO|NUMBER|22|3|
TMP_COBERTURA|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_COBERTURA|DHINCLUSAO|DATE|7||
TMP_COBERTURA|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_COBERTURA|DHALTERACAO|DATE|7||
TMP_DEPENDENCIACOBERTURA|CICIA|NUMBER|22|2|
TMP_DEPENDENCIACOBERTURA|CICOBERTURA|NUMBER|22|3|
TMP_DEPENDENCIACOBERTURA|CIDEPCOBERTURA|NUMBER|22|3|
TMP_DEPENDENCIACOBERTURA|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_DEPENDENCIACOBERTURA|DHINCLUSAO|DATE|7||
TMP_DEPENDENCIACOBERTURA|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_DEPENDENCIACOBERTURA|DHALTERACAO|DATE|7||
TMP_DESCRICAOPLANILHA|CICOBERTURA|NUMBER|22|3|
TMP_DESCRICAOPLANILHA|CIPLANILHA|NUMBER|22|3|
TMP_DESCRICAOPLANILHA|DCPLANILHA|VARCHAR2|30||
TMP_DESCRICAOPLANILHA|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_DESCRICAOPLANILHA|DHINCLUSAO|DATE|7||
TMP_DESCRICAOPLANILHA|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_DESCRICAOPLANILHA|DHALTERACAO|DATE|7||
TMP_MODALIDADECOTACAO|CICIA|NUMBER|22|2|
TMP_MODALIDADECOTACAO|CIMODALIDADE|NUMBER|22|3|
TMP_MODALIDADECOTACAO|DCMODALIDADE|VARCHAR2|30||
TMP_MODALIDADECOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_MODALIDADECOTACAO|DHINCLUSAO|DATE|7||
TMP_MODALIDADECOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_MODALIDADECOTACAO|DHALTERACAO|DATE|7||
TMP_QUESTIONARIOCOBERTURA|CICODCIA|NUMBER|22|2|
TMP_QUESTIONARIOCOBERTURA|CICOBERTURA|NUMBER|22|3|
TMP_QUESTIONARIOCOBERTURA|CIQUESTIONARIO|NUMBER|22|3|
TMP_QUESTIONARIOCOBERTURA|CIVERSAO|NUMBER|22|3|
TMP_QUESTIONARIOCOBERTURA|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_QUESTIONARIOCOBERTURA|DHINCLUSAO|DATE|7||
TMP_QUESTIONARIOCOBERTURA|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_QUESTIONARIOCOBERTURA|DHALTERACAO|DATE|7||
TMP_STATUSCOTACAO|CICIA|NUMBER|22|2|
TMP_STATUSCOTACAO|CISTATUS|NUMBER|22|3|
TMP_STATUSCOTACAO|DCSTATUS|VARCHAR2|60||
TMP_STATUSCOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_STATUSCOTACAO|DHINCLUSAO|DATE|7||
TMP_STATUSCOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_STATUSCOTACAO|DHALTERACAO|DATE|7||
TMP_TIPOCALCULOCOTACAO|CICIA|NUMBER|22|2|
TMP_TIPOCALCULOCOTACAO|CITIPOCALCULO|NUMBER|22|2|
TMP_TIPOCALCULOCOTACAO|DCCALCULO|VARCHAR2|30||
TMP_TIPOCALCULOCOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_TIPOCALCULOCOTACAO|DHINCLUSAO|DATE|7||
TMP_TIPOCALCULOCOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_TIPOCALCULOCOTACAO|DHALTERACAO|DATE|7||
TMP_TIPODOMICILIO|CITIPODOMICILIO|NUMBER|22|1|
TMP_TIPODOMICILIO|DCDOMICILIO|VARCHAR2|30||
TMP_TIPODOMICILIO|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_TIPODOMICILIO|DHINCLUSAO|DATE|7||
TMP_TIPODOMICILIO|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_TIPODOMICILIO|DHALTERACAO|DATE|7||
TMP_TIPOFRANQUIACOTACAO|CICIA|NUMBER|22|2|
TMP_TIPOFRANQUIACOTACAO|CITIPOFRANQUIA|NUMBER|22|3|
TMP_TIPOFRANQUIACOTACAO|DCFRANQUIA|VARCHAR2|30||
TMP_TIPOFRANQUIACOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_TIPOFRANQUIACOTACAO|DHINCLUSAO|DATE|7||
TMP_TIPOFRANQUIACOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_TIPOFRANQUIACOTACAO|DHALTERACAO|DATE|7||
TMP_TIPORESSEGUROCOTACAO|CICIA|NUMBER|22|2|
TMP_TIPORESSEGUROCOTACAO|CITIPORESSEGURO|NUMBER|22|3|
TMP_TIPORESSEGUROCOTACAO|DCRESSEGURO|VARCHAR2|30||
TMP_TIPORESSEGUROCOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_TIPORESSEGUROCOTACAO|DHINCLUSAO|DATE|7||
TMP_TIPORESSEGUROCOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_TIPORESSEGUROCOTACAO|DHALTERACAO|DATE|7||
TMP_TIPORISCOCOTACAO|CICIA|NUMBER|22|2|
TMP_TIPORISCOCOTACAO|CITIPORISCO|NUMBER|22|3|
TMP_TIPORISCOCOTACAO|DCRISCO|VARCHAR2|30||
TMP_TIPORISCOCOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||
TMP_TIPORISCOCOTACAO|DHINCLUSAO|DATE|7||
TMP_TIPORISCOCOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||
TMP_TIPORISCOCOTACAO|DHALTERACAO|DATE|7||
VALORESRISCOCOTACAO|CICIA|NUMBER|22|2|1769
VALORESRISCOCOTACAO|NRCOTACAO|NUMBER|22|18|1769
VALORESRISCOCOTACAO|CIVALORRISCO|NUMBER|22|10|1769
VALORESRISCOCOTACAO|DCNOMCAMPO|VARCHAR2|40||1769
VALORESRISCOCOTACAO|NRVALORCAMPO|VARCHAR2|40||1769
VALORESRISCOCOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||1769
VALORESRISCOCOTACAO|DHINCLUSAO|DATE|7||1769
VALORESRISCOCOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||1769
VALORESRISCOCOTACAO|DHALTERACAO|DATE|7||1769
VALORESRISCOCOTACAO|CICOBERTURA|NUMBER|22|3|1769
COTACAO|CDEXPERIENCIA|NUMBER|22|1|102
COTACAO|NRAPOLICEPROVISORIA|VARCHAR2|17||102
COTACAO|CICIA|NUMBER|22|2|102
COTACAO|NRCOTACAO|NUMBER|22|18|102
COTACAO|CIPRODUTO|NUMBER|22|3|102
COTACAO|NRVERSAO|NUMBER|22|8|102
COTACAO|DTCOTACAO|DATE|7||102
COTACAO|CISTATUS|NUMBER|22|3|102
COTACAO|CITIPOCALCULO|NUMBER|22|2|102
COTACAO|DTVIGINICIAL|DATE|7||102
COTACAO|DTVIGFINAL|DATE|7||102
COTACAO|CDORGAOPUBLICO|VARCHAR2|1||102
COTACAO|CDOPERADOR|VARCHAR2|50||102
COTACAO|CICANAL|NUMBER|22|8|102
COTACAO|CDCAPITALIZACAO|VARCHAR2|1||102
COTACAO|CITIPOMOEDA|NUMBER|22|2|102
COTACAO|CITIPORISCO|VARCHAR2|10||102
COTACAO|CDRENOVACAO|VARCHAR2|1||102
COTACAO|DTENVIOCORPORATIVO|DATE|7||102
COTACAO|CDTIPOGESTOR|VARCHAR2|2||102
COTACAO|CDGESTOR|VARCHAR2|13||102
COTACAO|CINEGOCIO|NUMBER|22|8|102
COTACAO|CICORRETOR|NUMBER|22|8|102
COTACAO|CISUCURSAL|NUMBER|22|8|102
COTACAO|CITERRITORIAL|NUMBER|22|8|102
COTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||102
COTACAO|DHINCLUSAO|DATE|7||102
COTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||102
COTACAO|DHALTERACAO|DATE|7||102
COTACAO|CITIPOSEGURO|NUMBER|22|3|102
COTACAO|NRAPOLICEANTERIOR|VARCHAR2|20||102
COTACAO|DTEFETIVACAO|DATE|7||102
COTACAO|CICAPITALIZACAO|NUMBER|22|8|102
COTACAO|CDDESPAC|VARCHAR2|150||102
COTACAO|CICARACTERISTICACONTRATACAO|NUMBER|22|1|102
FORMAPAGTOCOTACAO|CICIA|NUMBER|22|2|12
FORMAPAGTOCOTACAO|CIPRODUTO|NUMBER|22|3|12
FORMAPAGTOCOTACAO|NRCOTACAO|NUMBER|22|18|12
FORMAPAGTOCOTACAO|CIFORMAPAGTO|NUMBER|22|5|12
FORMAPAGTOCOTACAO|NRDIAVENCTO|NUMBER|22|2|12
FORMAPAGTOCOTACAO|CDBANCO|VARCHAR2|4||12
FORMAPAGTOCOTACAO|CDAGENCIA|VARCHAR2|4||12
FORMAPAGTOCOTACAO|CDDIGAGENCIA|VARCHAR2|1||12
FORMAPAGTOCOTACAO|CDCONTA|VARCHAR2|30||12
FORMAPAGTOCOTACAO|CDDIGITOCONTA|VARCHAR2|2||12
FORMAPAGTOCOTACAO|VLJUROSFRAC|NUMBER|22||12
FORMAPAGTOCOTACAO|VLCUSTOAPOLICE|NUMBER|22||12
FORMAPAGTOCOTACAO|VLIOF|NUMBER|22||12
FORMAPAGTOCOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||12
FORMAPAGTOCOTACAO|DHINCLUSAO|DATE|7||12
FORMAPAGTOCOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||12
FORMAPAGTOCOTACAO|DHALTERACAO|DATE|7||12
FORMAPAGTOCOTACAO|VLPRIMEIRAPARCELA|NUMBER|22|8|12
FORMAPAGTOCOTACAO|CDOPERACAO|VARCHAR2|2||12
FORMAPAGTOCOTACAO|NOSSONUMERO|VARCHAR2|17||12
FORMAPAGTOCOTACAO|VLPREMIOTOTAL|NUMBER|22|8|12
FORMAPAGTOCOTACAO|VLPREMIOLIQUIDO|NUMBER|22|8|12
FORMAPAGTOCOTACAO|VLENCARGO|NUMBER|22|8|12
FORMAPAGTOCOTACAO|QTDEPARCELA|NUMBER|22|8|12
FORMAPAGTOCOTACAO|VLDEMAISPARCELAS|NUMBER|22|8|12
FORMAPAGTOCOTACAO|CDTIPOFORMAPAGTO|NUMBER|22|4|12
PARAMETROSISTEMA|CDPARAMETRO|NUMBER|22|2|9
PARAMETROSISTEMA|NRVALORCAMPO|VARCHAR2|30||9
PARAMETROSISTEMA|CDUSUARIOINCLUSAO|VARCHAR2|10||9
PARAMETROSISTEMA|DHINCLUSAO|DATE|7||9
PARAMETROSISTEMA|CDUSUARIOALTERACAO|VARCHAR2|10||9
PARAMETROSISTEMA|DHALTERACAO|DATE|7||9
STATUSCOTACAO|CICIA|NUMBER|22|2|11
STATUSCOTACAO|CIPRODUTO|NUMBER|22|3|11
STATUSCOTACAO|CISTATUS|NUMBER|22|3|11
STATUSCOTACAO|DCSTATUS|VARCHAR2|30||11
STATUSCOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||11
STATUSCOTACAO|DHINCLUSAO|DATE|7||11
STATUSCOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||11
STATUSCOTACAO|DHALTERACAO|DATE|7||11
TERCEIRO|NRTELEFONECELULAR|VARCHAR2|10||37
TERCEIRO|CICIA|NUMBER|22|2|37
TERCEIRO|CITERCEIRO|NUMBER|22|9|37
TERCEIRO|CDTIPODOCUMENTO|VARCHAR2|4||37
TERCEIRO|NRCODDOCUMENTO|NUMBER|22|20|37
TERCEIRO|CIATIVIDADE|NUMBER|22|6|37
TERCEIRO|NMTERCERO|VARCHAR2|80||37
TERCEIRO|CDTIPOPESSOA|VARCHAR2|1||37
TERCEIRO|NRCPFCNPJ|VARCHAR2|14||37
TERCEIRO|DCEMAIL|VARCHAR2|60||37
TERCEIRO|NRDDD|VARCHAR2|3||37
TERCEIRO|NRTELEFONE|VARCHAR2|10||37
TERCEIRO|DCENDERECO|VARCHAR2|40||37
TERCEIRO|NRENDERECO|VARCHAR2|15||37
TERCEIRO|CDCOMPLEMENTO|VARCHAR2|15||37
TERCEIRO|CIBAIRRO|VARCHAR2|5||37
TERCEIRO|NRCEP|VARCHAR2|15||37
TERCEIRO|CIUF|VARCHAR2|2||37
TERCEIRO|CICIDADE|VARCHAR2|5||37
TERCEIRO|CDPAIS|VARCHAR2|3||37
TERCEIRO|CDSEXO|VARCHAR2|1||37
TERCEIRO|CDRENDAMENSAL|VARCHAR2|3||37
TERCEIRO|CDESTADOCIVIL|VARCHAR2|1||37
TERCEIRO|DTNASCIMENTO|DATE|7||37
TERCEIRO|CIATIVIDADEECONOMICA|VARCHAR2|10||37
TERCEIRO|CDORGAOEXPEDIDOR|VARCHAR2|10||37
TERCEIRO|DTEXPEDICAODOC|DATE|7||37
TERCEIRO|CDUSUARIOINCLUSAO|VARCHAR2|10||37
TERCEIRO|DHINCLUSAO|DATE|7||37
TERCEIRO|CDUSUARIOALTERACAO|VARCHAR2|10||37
TERCEIRO|DHALTERACAO|DATE|7||37
TERCEIRO|NRDDDCELULAR|VARCHAR2|3||37
TERCEIROCOTACAO|CICIA|NUMBER|22|2|204
TERCEIROCOTACAO|CIPRODUTO|NUMBER|22|3|204
TERCEIROCOTACAO|NRCOTACAO|NUMBER|22|18|204
TERCEIROCOTACAO|CITERCEIRO|NUMBER|22|9|204
TERCEIROCOTACAO|CDRESPONSAVELPAGTO|VARCHAR2|1||204
TERCEIROCOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||204
TERCEIROCOTACAO|DHINCLUSAO|DATE|7||204
TERCEIROCOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||204
TERCEIROCOTACAO|DHALTERACAO|DATE|7||204
TERCEIROCOTACAO|CDSEGURADO|VARCHAR2|1||204
TIPOCALCULOCOTACAO|CICIA|NUMBER|22|2|3
TIPOCALCULOCOTACAO|CIPRODUTO|NUMBER|22|3|3
TIPOCALCULOCOTACAO|CICORRETOR|NUMBER|22|14|3
TIPOCALCULOCOTACAO|CITIPOCALCULO|NUMBER|22|2|3
TIPOCALCULOCOTACAO|CDUSUARIOINCLUSAO|VARCHAR2|10||3
TIPOCALCULOCOTACAO|DHINCLUSAO|DATE|7||3
TIPOCALCULOCOTACAO|CDUSUARIOALTERACAO|VARCHAR2|10||3
TIPOCALCULOCOTACAO|DHALTERACAO|DATE|7||3
QUEST_SL_TEMP_EXPLAIN1|STATEMENT_ID|VARCHAR2|30||
QUEST_SL_TEMP_EXPLAIN1|PLAN_ID|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|TIMESTAMP|DATE|7||
QUEST_SL_TEMP_EXPLAIN1|REMARKS|VARCHAR2|4000||
QUEST_SL_TEMP_EXPLAIN1|OPERATION|VARCHAR2|30||
QUEST_SL_TEMP_EXPLAIN1|OPTIONS|VARCHAR2|255||
QUEST_SL_TEMP_EXPLAIN1|OBJECT_NODE|VARCHAR2|128||
QUEST_SL_TEMP_EXPLAIN1|OBJECT_OWNER|VARCHAR2|30||
QUEST_SL_TEMP_EXPLAIN1|OBJECT_NAME|VARCHAR2|30||
QUEST_SL_TEMP_EXPLAIN1|OBJECT_ALIAS|VARCHAR2|65||
QUEST_SL_TEMP_EXPLAIN1|OBJECT_INSTANCE|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|OBJECT_TYPE|VARCHAR2|30||
QUEST_SL_TEMP_EXPLAIN1|OPTIMIZER|VARCHAR2|255||
QUEST_SL_TEMP_EXPLAIN1|SEARCH_COLUMNS|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|ID|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|PARENT_ID|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|DEPTH|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|POSITION|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|COST|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|CARDINALITY|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|BYTES|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|OTHER_TAG|VARCHAR2|255||
QUEST_SL_TEMP_EXPLAIN1|PARTITION_START|VARCHAR2|255||
QUEST_SL_TEMP_EXPLAIN1|PARTITION_STOP|VARCHAR2|255||
QUEST_SL_TEMP_EXPLAIN1|PARTITION_ID|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|OTHER|LONG|0||
QUEST_SL_TEMP_EXPLAIN1|OTHER_XML|CLOB|4000||
QUEST_SL_TEMP_EXPLAIN1|DISTRIBUTION|VARCHAR2|30||
QUEST_SL_TEMP_EXPLAIN1|CPU_COST|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|IO_COST|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|TEMP_SPACE|NUMBER|22||
QUEST_SL_TEMP_EXPLAIN1|ACCESS_PREDICATES|VARCHAR2|4000||
QUEST_SL_TEMP_EXPLAIN1|FILTER_PREDICATES|VARCHAR2|4000||
QUEST_SL_TEMP_EXPLAIN1|PROJECTION|VARCHAR2|4000||
QUEST_SL_TEMP_EXPLAIN1|TIME|NUMBER|22|20|
QUEST_SL_TEMP_EXPLAIN1|QBLOCK_NAME|VARCHAR2|30||
COTACAO|COT_MOEDA|NUMBER|22|5|102
COTACAO|COT_REFER_CAMBIO|DATE|7||102
COTACAO|COT_VALOR_CAMBIO|NUMBER|22|19|102
COTACAO|COT_USU_CODIGO|NUMBER|22|5|102
COTACAO|COT_DATA_ATUALIZACAO|DATE|7||102

Executed in 5,719 seconds
spool off
