select t.TABLE_NAME || '|' ||
SIN_DOCS_PREST|LAUDO_IML|CHAR|1||0
SIN_DOCS_PREST|EXTRATO_CONSORCIADO|CHAR|1||0
SIN_DOCS_PREST|CPF_RG_CNH|CHAR|1||0
SIN_DOCS_PREST|CERTIDAO_OBITO|CHAR|1||0
SIN_DOCS_PREST|CONTRATO_ADESAO|CHAR|1||0
SIN_DOCS_PREST|STATUS_ANALISE|CHAR|12||0
SIN_DOCS_PREST|SINISTRO|CHAR|12||0
SIN_CRED_ESP|VALOR_MULTAS|FLOAT|22|49|4028696
SIN_CRED_ESP|VALOR_APAGAR|FLOAT|22|49|4028696
SIN_CRED_ESP|PERC_APAGAR|FLOAT|22|23|4028696
SIN_CRED_ESP|PERC_AMORTIZADO|FLOAT|22|23|4028696
SIN_CRED_ESP|QTDE_APREENSAO|NUMBER|22|10|4028696
SIN_CRED_ESP|QTDE_NOTIFICACAO|NUMBER|22|10|4028696
SIN_CRED_ESP|QTDE_SPC|NUMBER|22|10|4028696
SIN_CRED_ESP|VALOR_CATEGORIA|FLOAT|22|49|4028696
SIN_CRED_ESP|TX_ADM_SG|FLOAT|22|23|4028696
SIN_CRED_ESP|TX_ADM_FR|FLOAT|22|23|4028696
SIN_CRED_ESP|VALOR_BEM|FLOAT|22|49|4028696
SIN_CRED_ESP|DT_BUSCA|DATE|7||4028696
SIN_CRED_ESP|DT_APREENSAO|DATE|7||4028696
SIN_CRED_ESP|DT_NOTIFICACAO|DATE|7||4028696
SIN_CRED_ESP|DT_SPC|DATE|7||4028696
SIN_CRED_ESP|DT_1_PARCELA|DATE|7||4028696
SIN_CRED_ESP|DT_NOTA_FISCAL|DATE|7||4028696
SIN_CRED_ESP|DT_REGISTRO|DATE|7||4028696
SIN_CRED_ESP|PLACA|CHAR|8||4028696
SIN_CRED_ESP|USERNAME_CAD|CHAR|12||4028696
SIN_CRED_ESP|CHASSI|CHAR|25||4028696
SIN_CRED_ESP|ANO_MODELO|CHAR|5||4028696
SIN_CRED_ESP|TIPO_MODELO|CHAR|20||4028696
SIN_CRED_ESP|DT_CADASTRAMENTO|DATE|7||4028696
SIN_CRED_ESP|DT_FATURAMENTO|DATE|7||4028696
SIN_CRED_ESP|DT_ASSEMBLEIA|DATE|7||4028696
SIN_CRED_ESP|ASSEMBLEIA|NUMBER|22|10|4028696
SIN_CRED_ESP|SORTEIO|CHAR|1||4028696
SIN_CRED_ESP|DESCR_BEM|CHAR|35||4028696
SIN_CRED_ESP|DURACAO|NUMBER|22|10|4028696
SIN_CRED_ESP|PRAZO|NUMBER|22|10|4028696
SIN_CRED_ESP|TIPO_BEM|CHAR|1||4028696
SIN_CRED_ESP|ADESAO|CHAR|1||4028696
SIN_CRED_ESP|NUM_ITEM|NUMBER|22|10|4028696
SIN_CRED_ESP|COTA|CHAR|4||4028696
SIN_CRED_ESP|GRUPO|CHAR|5||4028696
SIN_CRED_ESP|SINISTRO|CHAR|12||4028696
SIN_CRED_ESP|DOCTO_SN|CHAR|1||4028696
SIN_CRED_ESP|CONCESSIONARIA|CHAR|60||4028696
SIN_CRED_ESP|DT_CAD_AMORT|DATE|7||4028696
SIN_CRED_ESP|COMPLEMENTO_IMOVEL|CHAR|100||4028696
SIN_CRED_ESP|VALOR_AVALIACAO|FLOAT|22|49|4028696
SIN_CRED_ESP|MATRICULA|CHAR|20||4028696
SIN_CRED_ESP|DESCR_IMOVEL|CHAR|50||4028696
SIN_CRED_ESP|DT_HASTA_PUBL|DATE|7||4028696
SIN_CRED_ESP|DT_CONS_PRO_ALIEN|DATE|7||4028696
SIN_CRED_ESP|DT_TRANSF_PRO_SEG|DATE|7||4028696
SIN_CRED_ESP|DT_EXECUCAO|DATE|7||4028696
SIN_CRED_ESP|AVALIADOR|CHAR|35||4028696
SIN_CRED_ESP|DT_AVALIACAO|DATE|7||4028696
SIN_CRED_ESP|CEP_CARTORIO|NUMBER|22|10|4028696
SIN_CRED_ESP|CARTORIO|CHAR|35||4028696
SIN_CRED_ESP|FOLHAS|CHAR|10||4028696
SIN_CRED_ESP|LIVRO|CHAR|20||4028696
SIN_CRED_ESP|UF_IMOVEL|CHAR|2||4028696
SIN_CRED_ESP|CEP_IMOVEL|NUMBER|22|10|4028696
SIN_CRED_ESP|TIPO_GARANTIA|CHAR|10||4028696
SIN_CRED_ESP|VALOR_APAGAR_CONTEPL|FLOAT|22|49|4028696
SIN_CRED_ESP|VALOR_BEM_GARANTIA|FLOAT|22|49|4028696
SIN_CRED_ESP|VALOR_CRED_CONTEPL|FLOAT|22|49|4028696
SIN_CRED_ESP|PERC_AMORT_CONTEPL|FLOAT|22|23|4028696
SIN_CRED_ESP|VALOR_VENAL|FLOAT|22|49|4028696
SIN_CRED_ESP|VAL_MAX_INDE|FLOAT|22|49|4028696
SIN_CRED_ESP|IRBSINFLS|CHAR|14||4028696
SIN_CRED_ESP|CGC_CPF|CHAR|14||4028696
SIN_CRED_ESP|PERC_PROPORCIONAL|FLOAT|22|23|4028696
SIN_CRED_ESP|CREDITO_SN|CHAR|1||4028696
SIN_CRED_ESP|SALDO_CONTEMPLACAO|FLOAT|22|49|4028696
SIN_CRED_ESP|DT_EXTRATO|DATE|7||4028696
SIN_CRED_ESP|CATEGORIA_SN|CHAR|1||4028696
SIN_CRED_ESP|JUROS_SG_SN|CHAR|1||4028696
SIN_CRED_ESP|TAXA_ADM|FLOAT|22|23|4028696
SIN_CRED_ESP|JUROS_SN|CHAR|1||4028696
SIN_CRED_ESP|PREVENTIVA_SN|CHAR|1||4028696
SIN_CRED_ESP|COD_RENAVAM|NUMBER|22|10|4028696
SIN_CRED_ESP|TX_RESERVA|FLOAT|22|23|4028696
SIN_CRED_ESP|PERC_IDEAL|FLOAT|22|23|4028696
SIN_CRED_ESP|NUM_IRB|CHAR|10||4028696
SIN_CRED_ESP|ASIRB|CHAR|8||4028696
SIN_CRED_ESP|LIMITE_CRED_FIA1|FLOAT|22|49|4028696
SIN_CRED_ESP|REND_MENSAL_FIA1|FLOAT|22|49|4028696
SIN_CRED_ESP|EMPRESA_FIA1|CHAR|35||4028696
SIN_CRED_ESP|PROFISSAO_FIA1|CHAR|35||4028696
SIN_CRED_ESP|IDADE_FIADOR1|NUMBER|22|10|4028696
SIN_CRED_ESP|NOME_FIADOR1|CHAR|35||4028696
SIN_CRED_ESP|LIMITE_CRED_FIA|FLOAT|22|49|4028696
SIN_CRED_ESP|REND_MENSAL_FIA|FLOAT|22|49|4028696
SIN_CRED_ESP|EMPRESA_FIA|CHAR|35||4028696
SIN_CRED_ESP|PROFISSAO_FIA|CHAR|35||4028696
SIN_CRED_ESP|IDADE_FIADOR|NUMBER|22|10|4028696
SIN_CRED_ESP|NOME_FIADOR|CHAR|35||4028696
SIN_CRED_ESP|LIMITE_CRED_SEG|FLOAT|22|49|4028696
SIN_CRED_ESP|REND_MENSAL_SEG|FLOAT|22|49|4028696
SIN_CRED_ESP|EMPRESA_SEG|CHAR|35||4028696
SIN_CRED_ESP|PROFISSAO_SEG|CHAR|35||4028696
SIN_CRED_ESP|IDADE_SEGURADO|NUMBER|22|10|4028696
SIN_CRED_ESP|NOME_ADVOGADO|CHAR|35||4028696
SIN_CRED_ESP|NOME_SEGURADO|CHAR|35||4028696
SIN_CRED_ESP|VALOR_VENDA|FLOAT|22|49|4028696
SIN_CRED_ESP|DT_VENDA|DATE|7||4028696
SIN_CRED_ESP|VENDA_SN|CHAR|1||4028696
SIN_CRED_ESP|LOCAL|CHAR|20||4028696
SIN_CRED_ESP|VALOR_ESTIMATIVA|FLOAT|22|49|4028696
SIN_CRED_ESP|PARCELA|NUMBER|22|10|4028696
SIN_CRED_ESP|VALOR_AMORTIZADO|FLOAT|22|49|4028696
SIN_CRED_ESP|VALOR_APREENSAO|FLOAT|22|49|4028696
SIN_CRED_ESP|VALOR_CONTEPLACAO|FLOAT|22|49|4028696
SIN_CRED_ESP|DT_PARCELA|NUMBER|22|10|4028696
SIN_CRED_ESP|DIA_VENCIMENTO|NUMBER|22|10|4028696
SIN_CRED_ESP|NRO_PARCELA_NP|NUMBER|22|10|4028696
SIN_CRED_ESP|VALOR_QUITACAO|FLOAT|22|49|4028696
SIN_CRED_ESP|PERC_FRANQUIA|FLOAT|22|23|4028696
SIN_CRED_ESP|PERC_QUITACAO|FLOAT|22|23|4028696
SIN_CRED_ESP|PERC_ATRASO|FLOAT|22|23|4028696
SIN_CRED_ESP|VAL_TOT_PAGO|FLOAT|22|49|4028696
SIN_CRED_ESP|PERC_TOT_PAGO|FLOAT|22|23|4028696
SIN_CRED_ESP|TIPO_COBR|CHAR|3||4028696
SIN_CRED_ESP|STATUS_CONSORCIADO|CHAR|50||4028696
SIN_CRED_ESP|STATUS_GRUPO|CHAR|20||4028696
SIN_CRED_ESP|DT_FIM_PREV|DATE|7||4028696
SIN_CRED_ESP|DT_VCTO|DATE|7||4028696
SIN_CRED_ESP|FILIAL|NUMBER|22|3|4028696
SIN_CRED_ESP|COD_PLANO|CHAR|6||4028696
SIN_CRED_ESP|SERIE|CHAR|1||4028696
SIN_CRED_ESP|MODELO|CHAR|50||4028696
SIN_CRED_ESP|MARCA|CHAR|20||4028696
SIN_CRED_ESP|DT_1_INAD|DATE|7||4028696
SIN_CRED_ESP|VAL_CREDITO|FLOAT|22|49|4028696
SIN_CRED_ESP|DT_CONTEMPLACAO|DATE|7||4028696
SIN_CRED_ESP|OPCAO_CREDITO|CHAR|10||4028696
SIN_CRED_ESP|DT_ACEITE|DATE|7||4028696
SIN_CRED_ESP|EXCEDENTE_ADTO|FLOAT|22|49|4028696
SIN_CRED_ESP|VAL_COBRAR_SEG|FLOAT|22|49|4028696
SIN_CRED_ESP|VAL_LIBERACAO|FLOAT|22|49|4028696
SIN_CRED_ESP|PERC_LIBERACAO|FLOAT|22|23|4028696
SIN_CRED_ESP|PERC_DEVIDO|FLOAT|22|23|4028696
SIN_CRED_ESP|PERC_SUSP|FLOAT|22|23|4028696
SIN_CRED_ESP|VAL_ADTO_SEG|FLOAT|22|49|4028696
SIN_CRED_ESP|PERC_ADTO_SEG|FLOAT|22|23|4028696
SIN_CRED_ESP|VAL_ATRASO|FLOAT|22|49|4028696
SIN_CONECTA|DATA|DATE|7||0
SIN_CONECTA|NUM_CONECTA|NUMBER|22|10|0
SIN_CONECTA|SINISTRO|CHAR|12||0
SINISTROS03|COD_SINQUE|VARCHAR2|10||0
SINISTROS03|GRUPO_COTA_ORI|VARCHAR2|20||0
SINISTROS03|DT_ENVIO_RECUSA|DATE|7||0
SINISTROS03|SINISTRO|VARCHAR2|12||0
SINISTROS02|DESCR_CLAUSULA04|VARCHAR2|1000||0
SINISTROS02|COD_CLAUSULA04|VARCHAR2|3||0
SINISTROS02|DESCR_CLAUSULA03|VARCHAR2|1000||0
SINISTROS02|COD_CLAUSULA03|VARCHAR2|3||0
SINISTROS02|SINISTRO|VARCHAR2|12||0
SINISTROS01|DESCR_CLAUSULA02|VARCHAR2|1000||0
SINISTROS01|COD_CLAUSULA02|VARCHAR2|3||0
SINISTROS01|DESCR_CLAUSULA01|VARCHAR2|1000||0
SINISTROS01|COD_CLAUSULA01|VARCHAR2|3||0
SINISTROS01|SINISTRO|VARCHAR2|12||0
SIN77DUPL|GRUPO_COTA|VARCHAR2|20||0
SIN77DUPL|CGC_CPF|VARCHAR2|14||0
SEGURADOS|COD_BENF|NUMBER|22|19|391578
SEGURADOS|PEP_CONTROLADORES2|CHAR|35||391578
SEGURADOS|PEP_CONTROLADORES1|CHAR|35||391578
SEGURADOS|PEP_PRINC_ADM2|CHAR|35||391578
SEGURADOS|PEP_PRINC_ADM1|CHAR|35||391578
SEGURADOS|USERNAME_ATU|CHAR|12||391578
SEGURADOS|DT_ATUALIZACAO|DATE|7||391578
SEGURADOS|USERNAME_CAD|CHAR|12||391578
SEGURADOS|DT_CAD|DATE|7||391578
SEGURADOS|COD_ENQUADRAMENTO|NUMBER|22|10|391578
SEGURADOS|PEP_INFOR_FINANC|FLOAT|22|49|391578
SEGURADOS|PEP_INFOR_PATRIM|FLOAT|22|49|391578
SEGURADOS|PEP_FX_RENDA_MEN|FLOAT|22|49|391578
SEGURADOS|PEP_PATRIM_ESTIM|FLOAT|22|49|391578
SEGURADOS|PEP_CGCCPF_ADM2|CHAR|12||391578
SEGURADOS|PEP_CGCCPF_ADM1|CHAR|12||391578
SEGURADOS|PEP_CGCCPF_CONTR2|CHAR|12||391578
SEGURADOS|PEP_CGCCPF_CONTR1|CHAR|12||391578
SEGURADOS|PEP_SN|CHAR|1||391578
SEGURADOS|TELEFONE|NUMBER|22|10|391578
SEGURADOS|CEP|NUMBER|22|10|391578
SEGURADOS|SIGLA_PAIS|CHAR|3||391578
SEGURADOS|CGC_CPF_GARANTIDO|CHAR|14||391578
SEGURADOS|GARANTIDO|CHAR|35||391578
SEGURADOS|AGENCIA_MAPFRE|NUMBER|22|10|391578
SEGURADOS|EXPEDIDOR|CHAR|20||391578
SEGURADOS|ATIVIDADE|CHAR|20||391578
SEGURADOS|DOCUMENTO|CHAR|20||391578
SEGURADOS|NATUREZA|CHAR|20||391578
SEGURADOS|DT_EXPEDICAO|DATE|7||391578
SEGURADOS|NOVO_SEG_ESP|CHAR|20||391578
SEGURADOS|ULT_SEQ_END|NUMBER|22|5|391578
SEGURADOS|COD_SEG_ESP|CHAR|20||391578
SEGURADOS|CONTATO|CHAR|35||391578
SEGURADOS|SEXO|CHAR|1||391578
SEGURADOS|DT_NASC|DATE|7||391578
SEGURADOS|EST_CIVIL|CHAR|3||391578
SEGURADOS|CONTA_CORRENTE|CHAR|8||391578
SEGURADOS|COD_AGENCIA|NUMBER|22|5|391578
SEGURADOS|COD_CLIENTE_GERAL|NUMBER|22|10|391578
SEGURADOS|CGC|CHAR|14||391578
SEGURADOS|CIC|CHAR|11||391578
SEGURADOS|SEGURADO|CHAR|60||391578
SEGURADOS|COD_SEG|NUMBER|22|10|391578
SECS_PARCELAS|DESTINO_PGTO|CHAR|3||257960
SECS_PARCELAS|PIS_INF|FLOAT|22|49|257960
SECS_PARCELAS|CONFINS_INF|FLOAT|22|49|257960
SECS_PARCELAS|CSLL_INF|FLOAT|22|49|257960
SECS_PARCELAS|PIS|FLOAT|22|49|257960
SECS_PARCELAS|CONFINS|FLOAT|22|49|257960
SECS_PARCELAS|CSLL|FLOAT|22|49|257960
SECS_PARCELAS|COD_INSS|NUMBER|22|10|257960
SECS_PARCELAS|SEQ_MOV|NUMBER|22|10|257960
SECS_PARCELAS|CONTA_DST|CHAR|15||257960
SECS_PARCELAS|AGENCIA_DST|NUMBER|22|10|257960
SECS_PARCELAS|BANCO_DST|NUMBER|22|5|257960
SECS_PARCELAS|NUM_BDP|NUMBER|22|10|257960
SECS_PARCELAS|RET_INSS|FLOAT|22|49|257960
SECS_PARCELAS|RET_INSS_INF|FLOAT|22|49|257960
SECS_PARCELAS|FORMA_PGTO_SEC|CHAR|3||257960
SECS_PARCELAS|ISS_INF|FLOAT|22|49|257960
SECS_PARCELAS|IRRF_INF|FLOAT|22|49|257960
SECS_PARCELAS|IMP_INF_SN|CHAR|1||257960
SECS_PARCELAS|STATUS_CBD|CHAR|3||257960
SECS_PARCELAS|SUC_DESTINO|NUMBER|22|5|257960
SECS_PARCELAS|APL_PARCELA|NUMBER|22|5|257960
SECS_PARCELAS|APL|CHAR|14||257960
SECS_PARCELAS|NUM_RECIBO|NUMBER|22|10|257960
SECS_PARCELAS|NUM_ORDEM|NUMBER|22|5|257960
SECS_PARCELAS|SINISTRO|CHAR|12||257960
SECS_PARCELAS|SELECIONADO_SN|CHAR|1||257960
SECS_PARCELAS|TIPO_COMPROVACAO|CHAR|50||257960
SECS_PARCELAS|DT_COMPROVACAO|DATE|7||257960
SECS_PARCELAS|COMPROVADO_SN|CHAR|1||257960
SECS_PARCELAS|DESTINO_CHEQUE|CHAR|50||257960
SECS_PARCELAS|DT_CANC|DATE|7||257960
SECS_PARCELAS|USERNAME_CANC|CHAR|12||257960
SECS_PARCELAS|INSS|FLOAT|22|49|257960
SECS_PARCELAS|ISS|FLOAT|22|49|257960
SECS_PARCELAS|AIRE|FLOAT|22|49|257960
SECS_PARCELAS|IRRF|FLOAT|22|49|257960
SECS_PARCELAS|NUM_CHEQUE|CHAR|6||257960
SECS_PARCELAS|CC_FIN|CHAR|8||257960
SECS_PARCELAS|VAL_PAGO|FLOAT|22|49|257960
SECS_PARCELAS|DT_PGTO|DATE|7||257960
SECS_PARCELAS|VALOR_SEC|FLOAT|22|49|257960
SECS_PARCELAS|VALOR_NAO_TRIBUTAVEL|FLOAT|22|49|257960
SECS_PARCELAS|VALOR_TRIBUTAVEL|FLOAT|22|49|257960
SECS_PARCELAS|COD_INDEX|CHAR|5||257960
SECS_PARCELAS|DT_AUTORIZACAO|DATE|7||257960
SECS_PARCELAS|USERNAME_AUTORIZACAO|CHAR|12||257960
SECS_PARCELAS|STATUS_SEC|CHAR|3||257960
SECS_PARCELAS|USERNAME_CAD|CHAR|12||257960
SECS_PARCELAS|DT_VCTO_ORIGINAL|DATE|7||257960
SECS_PARCELAS|DT_VCTO|DATE|7||257960
SECS_PARCELAS|PARCELA|NUMBER|22|5|257960
SECS_PARCELAS|NUM_SEC|NUMBER|22|10|257960
SECS_PARCELAS|PREFIXO|CHAR|3||257960
SECS_PARCELAS|MICROSIGA_SN|CHAR|1||257960
SECS_PARCELAS|DT_MIGROSIGA|DATE|7||257960
SECS_PARCELAS|TRANSMISSAO_SN|CHAR|1||257960
SECS_PARCELAS|DT_TRANSMISSAO|DATE|7||257960
SECS_PARCELAS|AGENCIA_MAPFRE|NUMBER|22|10|257960
SECS_PARCELAS|MOTIVO_CANC|CHAR|50||257960
SECS_PARCELAS|COD_ACT_TERCERO|NUMBER|22|2|257960
SECS_DG|DOC_COMPROVADO|CHAR|1||257790
SECS_DG|COD_PRESTADOR|NUMBER|22|5|257790
SECS_DG|CODIGO_FISCAL|NUMBER|22|5|257790
SECS_DG|TIPO_SEC|CHAR|1||257790
SECS_DG|COD_BANCO|NUMBER|22|5|257790
SECS_DG|CLASSIFICACAO_SEC|CHAR|3||257790
SECS_DG|FAVORECIDO|CHAR|35||257790
SECS_DG|COD_SEG|NUMBER|22|10|257790
SECS_DG|CGC_CPF|CHAR|14||257790
SECS_DG|COD_SEGURADORA|NUMBER|22|5|257790
SECS_DG|COD_COR|NUMBER|22|5|257790
SECS_DG|TIPO_FAV|CHAR|3||257790
SECS_DG|DT_EMISSAO|DATE|7||257790
SECS_DG|DESCRICAO_1L|CHAR|50||257790
SECS_DG|NUM_SEC|NUMBER|22|10|257790
SECS_CBD|REFERENCIA|CHAR|100||58987
SECS_CBD|VALOR_LANCAMENTO|FLOAT|22|49|58987
SECS_CBD|DEB_CRED|CHAR|1||58987
SECS_CBD|CS_CBD|NUMBER|22|5|58987
SECS_CBD|CC_CBD|NUMBER|22|10|58987
SECS_CBD|CONTA_CONTABIL|NUMBER|22|10|58987
SECS_CBD|SUC|NUMBER|22|5|58987
SECS_CBD|NUM_ITEM|NUMBER|22|5|58987
SECS_CBD|PARCELA|NUMBER|22|5|58987
SECS_CBD|NUM_SEC|NUMBER|22|10|58987
SALV_REMOCAO|DT_REMOCAO|DATE|7||0
SALV_REMOCAO|DT_ATUALIZACAO|DATE|7||0
SALV_REMOCAO|DT_CADASTRAMENTO|DATE|7||0
SALV_REMOCAO|USERNAME_CAD|CHAR|12||0
SALV_REMOCAO|DT_ENTRADA|DATE|7||0
SALV_REMOCAO|DT_DESEJADA|DATE|7||0
SALV_REMOCAO|ESTIMATIVA_REM|FLOAT|22|49|0
SALV_REMOCAO|DT_EST_REMOCAO|DATE|7||0
SALV_REMOCAO|COD_LEILOEIRO|NUMBER|22|10|0
SALV_REMOCAO|DT_PEDIDO_REMOCAO|DATE|7||0
SALV_REMOCAO|DT_PEDIDO_MAPFRE|DATE|7||0
SALV_REMOCAO|LIBERACAO_VENDA|CHAR|15||0
SALV_REMOCAO|DT_SOL_REMOCAO|DATE|7||0
SALV_REMOCAO|DT_DEVOLUCAO|DATE|7||0
SALV_REMOCAO|DESCRICAO_SALVADO|CHAR|25||0
SALV_REMOCAO|DIAS|NUMBER|22|10|0
SALV_REMOCAO|DEPOSITARIO|CHAR|2||0
SALV_REMOCAO|COD_REMOCAO|NUMBER|22|10|0
SALV_REMOCAO|SINISTRO|CHAR|12||0
SALDO_INI_CC|SALDO_CREDITOS|FLOAT|22|49|0
SALDO_INI_CC|SALDO_DEBITOS|FLOAT|22|49|0
SALDO_INI_CC|SALDO_ANTERIOR|FLOAT|22|49|0
SALDO_INI_CC|ANO_MES_SALDO|NUMBER|22|10|0
SALDO_INI_CC|CC_CBD|NUMBER|22|10|0
SALDO_INI_CC|CONTA_CONTABIL|NUMBER|22|10|0
SALDO_INI_CC|SUC|NUMBER|22|5|0
SALDO_INICIO_CO|SALDO_CREDITOS|FLOAT|22|49|0
SALDO_INICIO_CO|SALDO_DEBITOS|FLOAT|22|49|0
SALDO_INICIO_CO|SALDO_ANTERIOR|FLOAT|22|49|0
SALDO_INICIO_CO|ANO_MES_SALDO|NUMBER|22|10|0
SALDO_INICIO_CO|CONTA_CONTABIL|NUMBER|22|10|0
SALDO_INICIAL_CC|SALDO_CREDITOS|FLOAT|22|49|0
SALDO_INICIAL_CC|SALDO_DEBITOS|FLOAT|22|49|0
SALDO_INICIAL_CC|SALDO_ANTERIOR|FLOAT|22|49|0
SALDO_INICIAL_CC|ANO_MES_SALDO|NUMBER|22|10|0
SALDO_INICIAL_CC|CC_CBD|NUMBER|22|10|0
SALDO_INICIAL_CC|CONTA_CONTABIL|NUMBER|22|10|0
SALDO_CONS_CO|SALDO_CREDITOS|FLOAT|22|49|296976
SALDO_CONS_CO|SALDO_DEBITOS|FLOAT|22|49|296976
SALDO_CONS_CO|SALDO_ANTERIOR|FLOAT|22|49|296976
SALDO_CONS_CO|ANO_MES_SALDO|NUMBER|22|10|296976
SALDO_CONS_CO|CONTA_CONTABIL|NUMBER|22|10|296976
SALDO_CONS_CC|SALDO_CREDITOS|FLOAT|22|49|1778821
SALDO_CONS_CC|SALDO_DEBITOS|FLOAT|22|49|1778821
SALDO_CONS_CC|SALDO_ANTERIOR|FLOAT|22|49|1778821
SALDO_CONS_CC|ANO_MES_SALDO|NUMBER|22|10|1778821
SALDO_CONS_CC|CC_CBD|NUMBER|22|10|1778821
SALDO_CONS_CC|CONTA_CONTABIL|NUMBER|22|10|1778821
SALDO_CO|SALDO_DEBITOS|FLOAT|22|49|1494053
SALDO_CO|SALDO_CREDITOS|FLOAT|22|49|1494053
SALDO_CO|SALDO_ANTERIOR|FLOAT|22|49|1494053
SALDO_CO|ANO_MES_SALDO|NUMBER|22|10|1494053
SALDO_CO|CONTA_CONTABIL|NUMBER|22|10|1494053
SALDO_CO|SUC|NUMBER|22|5|1494053
SALDO_CC|SALDO_DEBITOS|FLOAT|22|49|3766913
SALDO_CC|SALDO_CREDITOS|FLOAT|22|49|3766913
SALDO_CC|SALDO_ANTERIOR|FLOAT|22|49|3766913
SALDO_CC|ANO_MES_SALDO|NUMBER|22|10|3766913
SALDO_CC|CC_CBD|NUMBER|22|10|3766913
SALDO_CC|CONTA_CONTABIL|NUMBER|22|10|3766913
SALDO_CC|SUC|NUMBER|22|5|3766913
RET_SERASA|RET_SERASA|VARCHAR2|700||0
RET_AMIGJUR|RET_AMIGJUR|VARCHAR2|452||0
RETORNO_SIN|RETORNO_SIN|CHAR|349||0
RESSEGURO_SINISTRO_ARSLI_ITENS|DESCRICAO_ARSLI|CHAR|200||0
RESSEGURO_SINISTRO_ARSLI_ITENS|CAMPO_ALTERADO|NUMBER|22|5|0
RESSEGURO_SINISTRO_ARSLI_ITENS|COD_INFORMACAO|CHAR|1||0
RESSEGURO_SINISTRO_ARSLI_ITENS|NUM_RSLIC_SEQ|NUMBER|22|5|0
RESSEGURO_SINISTRO_ARSLI_ITENS|NUM_RSLIC|NUMBER|22|5|0
RESSEGURO_SINISTRO_ARSLI_ITENS|SINISTRO|CHAR|12||0
RESSEGURO_SINISTRO_ARSLI_ITENS|NUM_ARSLI|NUMBER|22|10|0
RESSEGURO_SINISTRO_ARSLI|USERNAME_CAD|CHAR|12||0
RESSEGURO_SINISTRO_ARSLI|DT_CADASTRAMENTO|DATE|7||0
RESSEGURO_SINISTRO_ARSLI|NUM_ARSLI|NUMBER|22|10|0
RESSEGURO_SINISTRO_0|FLAG|CHAR|1||0
RESSEGURO_SINISTRO_0|VLR_RESSEG|FLOAT|22|126|0
RESSEGURO_SINISTRO_0|APL|CHAR|14||0
RESSEGURO_SINISTRO_0|SINISTRO|CHAR|12||0
RESSEGURO_DOCUMENTO|PREMIO_COB_PINTURA|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|PREMIO_COB_MC|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|PREMIO_COB_DI|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|PREMIO_COB_BASICA|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|COD_INDEX|CHAR|5||809390
RESSEGURO_DOCUMENTO|COMISSAO_RESS_CORR|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|PREMIO_RESS_CORR|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|COMISSAO_RESS|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|PREMIO_RESS|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|PARCELAMENTO|NUMBER|22|5|809390
RESSEGURO_DOCUMENTO|SUB_RM_COB|NUMBER|22|5|809390
RESSEGURO_DOCUMENTO|DT_BASE|DATE|7||809390
RESSEGURO_DOCUMENTO|AAMM|NUMBER|22|10|809390
RESSEGURO_DOCUMENTO|FACULTATIVO_SN|CHAR|1||809390
RESSEGURO_DOCUMENTO|COM_RESS_EXC_RESP|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|COM_RESS_COTA|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|RESS_CATASTROFE|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|RESS_EXC_DANOS|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|RESS_COTA|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|RESS_EXC_RESP|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|VULTOSO_SN|CHAR|1||809390
RESSEGURO_DOCUMENTO|IS_RESSEGURADA|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|IS_CAL_RES|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|PRE_CAL_RES|FLOAT|22|49|809390
RESSEGURO_DOCUMENTO|IND_COM_RESS_COTA|FLOAT|22|23|809390
RESSEGURO_DOCUMENTO|IND_RESS_CATASTROFE|FLOAT|22|23|809390
RESSEGURO_DOCUMENTO|IND_RESS_EXC_DANOS|FLOAT|22|23|809390
RESSEGURO_DOCUMENTO|IND_RESS_COTA|FLOAT|22|23|809390
RESSEGURO_DOCUMENTO|RM_COB|NUMBER|22|5|809390
RESSEGURO_DOCUMENTO|APL|CHAR|14||809390
RESSEGURO_DOCUMENTO|APL_ORIGINAL|CHAR|14||809390
RESSEGURO_APOLICE|VULTOSO_SN|CHAR|1||0
RESSEGURO_APOLICE|IS_RESSEGURADA|FLOAT|22|49|0
RESSEGURO_APOLICE|IS_CAL_RES|FLOAT|22|49|0
RESSEGURO_APOLICE|PRE_CAL_RES|FLOAT|22|49|0
RESSEGURO_APOLICE|IND_COM_RESS_COTA|FLOAT|22|23|0
RESSEGURO_APOLICE|IND_RESS_CATASTROFE|FLOAT|22|23|0
RESSEGURO_APOLICE|IND_RESS_EXC_DANOS|FLOAT|22|23|0
